instance_id,instance_size,algorithm_id,tour_length,runtime
47,7,4,1609.075555900898,0.3749999996216502
47,7,5,1600.8779117715517,3.4649999979592394
47,7,6,1600.8779117715517,106.68499999883352
48,7,0,2970.9325383261917,0.2949999980046414
48,7,1,2970.9325383261917,0.2750000021478627
48,7,2,3344.4190874143314,0.12000000060652383
48,7,3,3749.3470048741974,0.06999999823165126
48,7,4,3129.4067246784725,0.6499999981315341
48,7,5,2970.932538326192,2.454999998008134
48,7,6,2970.932538326192,15.880000002653105
49,7,0,2500.3442814351893,0.2949999980046414
49,7,1,2500.344281435192,0.20500000027823262
49,7,2,2500.3442814351897,0.12000000060652383
49,7,3,2500.3442814351897,0.07499999992433004
49,7,4,2500.3442814351893,0.33999999868683517
49,7,5,2500.3442814351897,2.4900000025809277
49,7,6,2500.3442814351897,67.429999999149
50,7,0,1792.9999843231253,0.29999999969732016
50,7,1,1792.9999843231244,0.1650000012887176
50,7,2,1792.9999843231258,0.11500000255182385
50,7,3,1858.5796504538466,0.07000000186963007
50,7,4,1824.120478426587,0.38499999936902896
50,7,5,1792.9999843231258,2.9600000016216654
50,7,6,1792.9999843231258,48.24500000177068
51,7,0,2298.461268309634,0.3200000028300565
51,7,1,2298.461268309643,0.2549999990151264
51,7,2,2682.0500438645013,0.1250000022992026
51,7,3,2682.0500438645013,0.07999999797903001
51,7,4,2298.4612683096343,0.43000000005122274
51,7,5,2298.4612683096343,3.2649999993736856
51,7,6,2298.4612683096343,7.979999998497078
52,7,0,2828.218415279806,0.29999999969732016
52,7,1,2828.2184152798072,0.23499999952036887
52,7,2,3257.282378792202,0.13499999840860255
52,7,3,3239.897853455363,0.08499999967170879
52,7,4,2828.2184152798063,0.7650000006833579
52,7,5,2828.2184152798063,3.474999997706618
52,7,6,2828.2184152798063,50.49000000144588
53,7,0,1965.0980273914743,0.30500000138999894
53,7,1,1965.0980273914702,0.2099999983329326
53,7,2,1965.0980273914745,0.1250000022992026
53,7,3,2579.8565721483124,0.08000000161700882
53,7,4,1965.0980273914745,0.6949999988137279
53,7,5,1965.0980273914745,3.0650000007881317
53,7,6,1965.0980273914745,52.88500000096974
54,7,0,2365.0626816983067,0.2950000016426202
54,7,1,2365.0626816983145,0.28500000189524144
54,7,2,2639.6461642363065,0.11499999891384505
54,7,3,2466.319579756164,0.06999999823165126
54,7,4,2466.319579756164,0.380000001314329
54,7,5,2365.062681698307,2.5300000015704427
54,7,6,2365.0626816983067,27.41500000047381
55,7,0,2496.9985094020667,0.2950000016426202
55,7,1,2496.998509402053,0.35000000207219273
55,7,2,2496.9985094020667,0.11499999891384505
55,7,3,2984.531014737779,0.07499999992433004
55,7,4,2567.476438604861,0.6350000003294554
55,7,5,2496.9985094020667,2.3599999985890463
55,7,6,2496.9985094020667,2.0100000001548324
56,7,0,1946.0230639777837,0.2949999980046414
56,7,1,1946.023063977782,0.16999999934341758
56,7,2,2113.658659949848,0.12000000060652383
56,7,3,2070.015248049819,0.07499999992433004
56,7,4,1946.0230639777842,0.3350000006321352
56,7,5,1946.0230639777842,2.3899999978311826
56,7,6,1946.0230639777842,70.22000000142725
57,7,0,2684.3427549351863,0.29999999969732016
57,7,1,2684.3427549351836,0.2749999985098839
57,7,2,2922.291808882931,0.1250000022992026
57,7,3,2828.3923295091404,0.07499999992433004
57,7,4,2820.2461277620137,0.7299999997485429
57,7,5,2684.3427549351863,3.0000000006111804
57,7,6,2684.3427549351863,50.214999999298016
58,7,0,2398.4883414637497,0.29999999969732016
58,7,1,2398.48834146375,0.26000000070780516
58,7,2,2398.48834146375,0.15999999959603883
58,7,3,2421.260457123596,0.08499999967170879
58,7,4,2398.48834146375,0.4349999981059227
58,7,5,2398.48834146375,3.0299999998533167
58,7,6,2398.48834146375,130.13499999942724
59,7,0,3044.6791949973094,0.31999999919207767
59,7,1,3044.6791949973144,0.21500000002561137
59,7,2,3722.1369605586183,0.13499999840860255
59,7,3,3146.658838956124,0.08499999967170879
59,7,4,3044.67919499731,0.7349999978032429
59,7,5,3044.67919499731,6.850000001577428
59,7,6,3044.67919499731,16.0600000017439
60,7,0,2307.052700029812,0.31999999919207767
60,7,1,2307.0527000298157,0.23999999757506885
60,7,2,2759.316185517587,0.1250000022992026
60,7,3,2307.0527000298125,0.07499999992433004
60,7,4,2708.512627114785,1.2850000020989683
60,7,5,2307.0527000298125,2.870000000257278
60,7,6,2307.0527000298125,18.71000000028289
61,7,0,2408.1608898640666,0.3200000028300565
61,7,1,2408.1608898640684,0.20000000222353265
61,7,2,2422.463067204556,0.13000000035390258
61,7,3,2540.0061544232963,0.07499999992433004
61,7,4,2408.160889864067,4.965000000083819
61,7,5,2408.160889864067,3.010000000358559
61,7,6,2408.160889864067,7.6649999973597005
62,7,0,2726.150769690743,0.3150000011373777
62,7,1,2726.1507696907443,0.15999999959603883
62,7,2,2726.1507696907433,0.13499999840860255
62,7,3,3361.105013027043,0.07999999797903001
62,7,4,2726.1507696907433,0.7899999982328154
62,7,5,2726.1507696907433,2.7000000009138603
62,7,6,2726.1507696907433,24.42499999961001
63,7,0,2155.3670411506373,0.3499999984342139
63,7,1,2155.3670411506437,0.23499999952036887
63,7,2,2323.7901084029404,0.12999999671592377
63,7,3,2329.5889257629824,0.07499999992433004
63,7,4,2155.3670411506373,0.8200000011129305
63,7,5,2155.3670411506373,2.6849999994738027
63,7,6,2155.3670411506373,9.029999997437699
64,7,0,2555.8210614942473,0.3099999994446989
64,7,1,2555.8210614942373,0.43000000005122274
64,7,2,2762.6056769894203,0.14000000010128133
64,7,3,2668.371116606013,0.08499999967170879
64,7,4,2621.0180151721183,1.6349999968952034
64,7,5,2555.8210614942477,3.1100000014703255
64,7,6,2555.8210614942477,135.88499999968917
65,7,0,1971.6623478450877,0.3150000011373777
65,7,1,1971.662347845087,0.38499999936902896
65,7,2,2135.8827774807924,0.13000000035390258
65,7,3,2135.8827774807924,0.08000000161700882
65,7,4,1971.6623478450877,0.6050000010873191
65,7,5,1971.6623478450879,4.12500000311411
65,7,6,1971.6623478450879,262.0249999999942
66,7,0,2659.493137199508,0.3099999994446989
66,7,1,2659.493137199508,0.24000000121304765
66,7,2,2790.8539125158527,0.12000000060652383
66,7,3,2790.8539125158527,0.07999999797903001
66,7,4,2844.1869767133653,0.31999999919207767
66,7,5,2659.4931371995085,2.6099999995494727
66,7,6,2659.4931371995085,118.92500000249129
67,7,0,1992.7752709100255,0.3099999994446989
67,7,1,1992.775270910034,0.24499999926774763
67,7,2,2338.717782153345,0.13500000204658136
67,7,3,2490.7378080842946,0.07000000186963007
67,7,4,2338.717782153345,1.1350000022503082
67,7,5,1992.7752709100257,2.5549999991199
67,7,6,1992.7752709100257,7.170000000769505
68,7,0,1581.762801836587,0.3099999994446989
68,7,1,1581.7628018365897,0.37000000156695023
68,7,2,1710.5876342093593,0.1249999986612238
68,7,3,1759.6923064776252,0.07499999992433004
68,7,4,1630.5937606083726,0.7049999985611066
68,7,5,1581.762801836587,2.830000001267763
68,7,6,1581.7628018365872,133.6200000005192
