instance_id,instance_size,algorithm_id,tour_length,runtime
12,5,0,2382.648310353891,0.7049999985611066
12,5,1,2382.6483103538903,0.29999999969732016
12,5,2,2382.648310353891,0.09499999941908754
12,5,3,2604.29506448078,0.08499999967170879
12,5,4,2382.648310353891,1.4950000004319008
12,5,5,2382.648310353891,1.5899999998509884
12,5,6,2382.648310353891,1.795000000129221
13,5,0,2290.7722749564023,0.17999999909079634
13,5,1,2290.7722749564023,0.2700000004551839
13,5,2,2302.457865323629,0.07999999797903001
13,5,3,2302.457865323629,0.06999999823165126
13,5,4,2290.7722749564027,0.4750000007334165
13,5,5,2290.7722749564027,2.169999999750871
13,5,6,2290.7722749564027,4.769999999552965
14,5,0,2393.7205203871963,0.18000000272877514
14,5,1,2393.7205203871963,0.24000000121304765
14,5,2,2459.310888017516,0.10000000111176632
14,5,3,2660.738762466425,0.07999999797903001
14,5,4,2415.515737229992,0.9799999970709905
14,5,5,2393.7205203871963,1.5200000016193371
14,5,6,2393.7205203871968,2.6849999994738027
15,5,0,2438.4566396738355,0.17499999739811756
15,5,1,2438.4566396738355,0.2299999978276901
15,5,2,2438.4566396738355,0.08000000161700882
15,5,3,2532.2132413399468,0.07000000186963007
15,5,4,2438.4566396738355,3.754999997909181
15,5,5,2438.4566396738355,1.410000000760192
15,5,6,2438.4566396738355,13.37000000057742
16,5,0,2343.1155065107637,0.17999999909079634
16,5,1,2343.1155065107628,0.8600000001024455
16,5,2,2628.139803662997,0.08499999967170879
16,5,3,2628.139803662997,0.07999999797903001
16,5,4,2343.1155065107637,1.224999999976717
16,5,5,2343.1155065107637,1.3199999993958045
16,5,6,2365.833408059201,51.96999999679974
17,5,0,1714.246122280527,0.09999999747378752
17,5,1,1714.2461222805268,0.13500000204658136
17,5,2,1862.8127300426474,0.09500000305706635
17,5,3,1714.2461222805273,0.17500000103609636
17,5,4,1714.246122280527,0.5649999984598253
17,5,5,1714.246122280527,1.1900000026798807
17,5,6,1714.246122280527,3.404999999474967
18,5,0,2179.815273363108,0.09000000136438757
18,5,1,2179.815273363108,2.065000000584405
18,5,2,2179.815273363108,0.09999999747378752
18,5,3,2479.149475437018,0.1050000028044451
18,5,4,2222.4480481505025,0.459999999293359
18,5,5,2179.815273363108,1.1699999995471444
18,5,6,2179.815273363108,3.860000000713626
19,5,0,1892.1508421676754,0.8349999989150092
19,5,1,1892.150842167676,0.13000000035390258
19,5,2,2047.0888153465992,0.08499999967170879
19,5,3,1899.5968568198768,0.08000000161700882
19,5,4,1899.5968568198768,1.109999997424893
19,5,5,1892.1508421676756,2.0350000013422687
19,5,6,1892.1508421676756,4.9099999996542465
20,5,0,1591.7138582012142,0.07499999992433004
20,5,1,1591.7138582012133,0.1249999986612238
20,5,2,1591.7138582012144,0.09000000136438757
20,5,3,1949.3524726505907,0.07499999992433004
20,5,4,1591.7138582012144,0.3749999996216502
20,5,5,1591.7138582012144,1.1849999973492231
20,5,6,1591.7138582012144,1.295000001846347
21,5,0,2148.446670457968,0.8899999993445817
21,5,1,2148.446670457968,0.045000000682193786
21,5,2,2148.446670457968,0.9700000009615906
21,5,3,2230.678682514506,0.1249999986612238
21,5,4,2230.6786825145064,0.3600000018195715
21,5,5,2148.446670457968,1.1549999981070869
21,5,6,2148.446670457968,2.940000002126908
22,5,0,2081.8085823121355,0.030000002880115062
22,5,1,2081.8085823121355,0.04499999704421498
22,5,2,2167.2543122687985,0.26499999876250513
22,5,3,2392.16886371144,0.0850000033096876
22,5,4,2081.808582312136,0.41000000055646524
22,5,5,2081.808582312136,1.1150000027555507
22,5,6,2081.808582312136,1.6649999997753184
23,5,0,2496.8556657439053,0.035000000934815034
23,5,1,2496.8556657439062,0.05499999679159373
23,5,2,2893.4966536568213,0.09000000136438757
23,5,3,2496.8556657439053,0.13499999840860255
23,5,4,2496.8556657439053,0.459999999293359
23,5,5,2496.855665743906,2.135000002454035
23,5,6,2496.855665743906,2.5549999991199
24,5,0,2192.24968042443,0.024999997549457476
24,5,1,2192.2496804244306,0.03999999898951501
24,5,2,2408.9574766101814,0.08499999967170879
24,5,3,2216.266821452753,0.08000000161700882
24,5,4,2192.24968042443,0.6450000000768341
24,5,5,2192.24968042443,0.9649999992689118
24,5,6,2192.24968042443,1.1149999991175719
25,5,0,1756.7257840340997,0.025000001187436283
25,5,1,1756.7257840340997,0.035000000934815034
25,5,2,1756.7257840341,0.07999999797903001
25,5,3,1898.1695161050363,0.06999999823165126
25,5,4,1838.514545692532,0.6549999998242129
25,5,5,1756.7257840341,0.9250000002793968
25,5,6,1756.7257840341,2.2700000008626375
26,5,0,3088.6011532447387,0.019999999494757503
26,5,1,3088.601153244738,0.03999999898951501
26,5,2,3088.6011532447387,0.09499999941908754
26,5,3,3277.3356389254195,0.07499999992433004
26,5,4,3277.3356389254195,1.109999997424893
26,5,5,3088.6011532447387,0.954999999521533
26,5,6,3088.6011532447387,2.139999996870756
27,5,0,1624.4820007269207,0.024999997549457476
27,5,1,1624.4820007269204,0.035000000934815034
27,5,2,1624.482000726921,0.09000000136438757
27,5,3,1733.7838481744275,0.08000000161700882
27,5,4,1651.7476004968648,0.340000002324814
27,5,5,1624.4820007269207,1.1400000003050081
27,5,6,1624.4820007269207,5.859999997483101
28,5,0,2239.927236932067,0.019999999494757503
28,5,1,2239.927236932067,0.05999999848427251
28,5,2,2239.927236932067,0.08499999967170879
28,5,3,2239.927236932067,0.06999999823165126
28,5,4,2239.927236932067,0.33999999868683517
28,5,5,2239.927236932067,1.7349999980069697
28,5,6,2239.927236932067,1.379999997880077
29,5,0,2475.8333394191113,0.030000002880115062
29,5,1,2475.833339419112,0.04499999704421498
29,5,2,2725.6224677705964,0.08499999967170879
29,5,3,2584.842305758787,0.1250000022992026
29,5,4,2725.6224677705964,0.6700000012642704
29,5,5,2475.8333394191113,7.884999999077991
29,5,6,2475.8333394191113,15.120000000024447
30,5,0,2998.3599245044866,0.029999999242136255
30,5,1,2998.3599245044857,0.03999999898951501
30,5,2,2998.359924504487,0.09000000136438757
30,5,3,3037.4099810301377,0.07499999992433004
30,5,4,2998.359924504487,0.3099999994446989
30,5,5,2998.359924504487,0.8950000010372605
30,5,6,2998.359924504487,1.3250000010884833
31,5,0,2344.2315939052382,0.050000002374872565
31,5,1,2344.2315939052387,0.040000002627493814
31,5,2,2344.2315939052387,0.08499999967170879
31,5,3,2404.687803718161,0.06999999823165126
31,5,4,2398.3810258851413,0.3099999994446989
31,5,5,2344.2315939052387,5.315000002156012
31,5,6,2895.004910614671,8.574999999837019
32,5,0,1706.0122902358848,0.019999999494757503
32,5,1,1706.0122902358842,0.03999999898951501
32,5,2,1706.012290235885,0.09499999941908754
32,5,3,1794.2100915374479,0.07499999992433004
32,5,4,1895.8425912627176,0.6549999998242129
32,5,5,1706.012290235885,0.9499999978288542
32,5,6,1706.012290235885,9.099999999307329
33,5,0,2740.0554823170814,0.019999999494757503
33,5,1,2740.0554823170824,0.03999999898951501
33,5,2,3017.1118203047213,0.08499999967170879
33,5,3,3034.4463526171958,0.09000000136438757
33,5,4,2740.0554823170814,1.7299999999522697
33,5,5,2740.0554823170814,0.9800000007089693
33,5,6,2740.0554823170814,1.1149999991175719
34,5,0,2608.8362827452343,0.025000001187436283
34,5,1,2608.8362827452333,0.03999999898951501
34,5,2,2608.8362827452347,0.08499999967170879
34,5,3,2803.4275012773874,0.07499999992433004
34,5,4,2803.4275012773874,0.34500000037951395
34,5,5,2608.8362827452347,0.9300000019720756
34,5,6,2608.8362827452347,2.1600000000034925
35,5,0,2461.2427036710706,0.024999997549457476
35,5,1,2461.2427036710706,0.035000000934815034
35,5,2,2859.584047971348,0.08499999967170879
35,5,3,2461.2427036710706,0.06999999823165126
35,5,4,2461.2427036710706,0.5400000009103678
35,5,5,2461.2427036710706,1.3599999983853195
35,5,6,2461.2427036710706,1.9900000006600749
36,5,0,1863.7919362754967,0.024999997549457476
36,5,1,1863.7919362754965,0.040000002627493814
36,5,2,1868.8581602403706,0.10000000111176632
36,5,3,1868.5440251109326,0.06999999823165126
36,5,4,1868.5440251109326,0.3099999994446989
36,5,5,1863.791936275497,0.919999998586718
36,5,6,1863.791936275497,2.604999997856794
37,5,0,2202.160459242674,0.025000001187436283
37,5,1,2202.160459242673,0.03499999729683623
37,5,2,2209.1417097660847,0.08999999772640876
37,5,3,2202.160459242674,0.07499999992433004
37,5,4,2209.1417097660847,0.3300000025774352
37,5,5,2202.160459242674,0.9449999997741543
37,5,6,2202.160459242674,3.0699999988428317
38,5,0,2026.8916904204218,0.025000001187436283
38,5,1,2026.8916904204216,0.03999999898951501
38,5,2,2026.8916904204218,0.09000000136438757
38,5,3,2364.042383183405,0.07999999797903001
38,5,4,2026.8916904204223,0.6900000007590279
38,5,5,2026.891690420422,1.7699999989417847
38,5,6,2026.891690420422,1.7049999987648334
39,5,0,1935.1478059749447,0.024999997549457476
39,5,1,1935.147805974945,0.03999999898951501
39,5,2,2032.1971604584626,0.08499999967170879
39,5,3,2032.1971604584626,0.06999999823165126
39,5,4,2032.1971604584626,1.1299999969196506
39,5,5,1935.147805974945,1.0000000002037268
39,5,6,1935.147805974945,1.7849999967438634
40,5,0,2413.378527835441,0.024999997549457476
40,5,1,2413.3785278354408,0.06500000017695129
40,5,2,2413.3785278354417,0.09000000136438757
40,5,3,2413.3785278354417,0.07499999992433004
40,5,4,2413.378527835441,0.32500000088475645
40,5,5,2413.3785278354417,0.9250000002793968
40,5,6,2413.378527835441,1.9649999994726386
41,5,0,1557.085085317574,0.025000001187436283
41,5,1,1557.0850853175739,0.040000002627493814
41,5,2,1675.2194510527743,0.08000000161700882
41,5,3,1557.0850853175743,0.07000000186963007
41,5,4,1557.0850853175743,0.3350000006321352
41,5,5,1557.085085317574,0.9350000000267755
41,5,6,1557.085085317574,1.5949999979056884
42,5,0,1901.159148392073,0.019999999494757503
42,5,1,1901.159148392073,0.03499999729683623
42,5,2,2064.1605660564906,0.08000000161700882
42,5,3,1951.2480136284717,0.06999999823165126
42,5,4,1951.2480136284717,0.3349999969941564
42,5,5,1901.159148392073,1.0499999989406206
42,5,6,1901.159148392073,3.515000000334112
43,5,0,2384.0884072300696,0.025000001187436283
43,5,1,2384.0884072300687,0.03499999729683623
43,5,2,2384.0884072300696,0.08499999967170879
43,5,3,2384.0884072300696,0.06999999823165126
43,5,4,2384.0884072300696,0.5199999977776315
43,5,5,2384.0884072300696,1.9549999997252598
43,5,6,2384.0884072300696,1.6699999978300184
44,5,0,2586.4354264378017,0.019999999494757503
44,5,1,2586.4354264378017,0.03999999898951501
44,5,2,2586.4354264378017,0.08499999967170879
44,5,3,3014.588390697275,0.07000000186963007
44,5,4,2586.4354264378017,0.6150000008346979
44,5,5,2586.4354264378017,0.9749999990162905
44,5,6,2586.4354264378017,2.4249999987659976
45,5,0,2543.0273626150797,0.025000001187436283
45,5,1,2543.0273626150793,0.040000002627493814
45,5,2,2623.5979560164915,0.09000000136438757
45,5,3,2543.02736261508,0.07499999992433004
45,5,4,2543.02736261508,0.6499999981315341
45,5,5,2543.02736261508,1.1449999983597081
45,5,6,2543.02736261508,2.485000000888249
46,5,0,2722.593421796385,0.025000001187436283
46,5,1,2722.593421796385,0.05999999848427251
46,5,2,2923.0576971710016,0.09000000136438757
46,5,3,2722.5934217963854,0.07499999992433004
46,5,4,2722.5934217963854,0.3550000001268927
46,5,5,2722.5934217963854,0.9050000007846393
46,5,6,2722.5934217963854,2.2349999999278225
47,5,0,1783.0968430974424,0.025000001187436283
47,5,1,1783.0968430974424,0.035000000934815034
47,5,2,1783.0968430974426,0.0850000033096876
47,5,3,1796.5388905177438,0.07000000186963007
47,5,4,1796.5388905177438,0.3299999989394564
47,5,5,1783.0968430974426,1.0849999998754356
47,5,6,1783.0968430974426,1.2300000016693957
48,5,0,2085.2316939367183,0.025000001187436283
48,5,1,2085.2316939367183,0.04499999704421498
48,5,2,2085.2316939367183,0.09000000136438757
48,5,3,2237.910310553731,0.07000000186963007
48,5,4,2085.2316939367183,0.31999999919207767
48,5,5,2085.2316939367183,1.720000000204891
48,5,6,2085.2316939367183,1.7750000006344635
49,5,0,2440.6705645159263,0.019999999494757503
49,5,1,2440.670564515926,0.035000000934815034
49,5,2,2440.6705645159263,0.09500000305706635
49,5,3,2440.6705645159263,0.07499999992433004
49,5,4,2440.6705645159263,0.33999999868683517
49,5,5,2440.6705645159263,0.954999999521533
49,5,6,2440.6705645159263,1.7899999984365422
50,5,0,1786.934412769396,0.019999999494757503
50,5,1,1786.934412769395,0.06999999823165126
50,5,2,1810.3308759547642,0.07999999797903001
50,5,3,2160.0661855284143,0.07999999797903001
50,5,4,1786.934412769396,0.6699999976262916
50,5,5,1786.934412769396,1.3150000013411045
50,5,6,1786.934412769396,1.3299999991431832
51,5,0,1930.3412548183928,0.024999997549457476
51,5,1,1930.3412548183924,0.03999999898951501
51,5,2,2090.7555354998062,0.09000000136438757
51,5,3,2380.7862535566,0.07000000186963007
51,5,4,2042.5879007212582,0.6549999998242129
51,5,5,1930.341254818393,1.1200000008102506
51,5,6,1930.341254818393,2.47999999919557
52,5,0,2047.9659761374685,0.025000001187436283
52,5,1,2047.9659761374685,0.040000002627493814
52,5,2,2054.3646789083687,0.08499999967170879
52,5,3,2053.1100776136363,0.07499999992433004
52,5,4,2054.3646789083687,0.32500000088475645
52,5,5,2047.9659761374687,0.9400000017194543
52,5,6,2047.9659761374687,1.834999999118736
53,5,0,2333.8501218624906,0.035000000934815034
53,5,1,2333.850121862491,0.035000000934815034
53,5,2,2333.8501218624906,0.08999999772640876
53,5,3,2906.236587553248,0.07499999992433004
53,5,4,2333.8501218624906,1.3800000015180558
53,5,5,2333.8501218624906,0.950000001466833
53,5,6,2333.8501218624906,1.6250000007858034
54,5,0,2473.4185266990544,0.019999999494757503
54,5,1,2473.418526699055,0.045000000682193786
54,5,2,3134.592532908262,0.10000000111176632
54,5,3,2811.802930564135,0.07000000186963007
54,5,4,2811.8029305641344,0.6150000008346979
54,5,5,2473.4185266990544,1.8799999998009298
54,5,6,2473.4185266990544,1.8999999992956873
55,5,0,2184.065243588853,0.025000001187436283
55,5,1,2184.0652435888533,0.03499999729683623
55,5,2,2184.065243588853,0.08499999967170879
55,5,3,2184.0652435888533,0.06999999823165126
55,5,4,2184.0652435888533,0.34500000037951395
55,5,5,2184.0652435888533,1.1649999978544656
55,5,6,2184.0652435888533,1.269999997020932
56,5,0,2680.9486413141112,0.024999997549457476
56,5,1,2680.9486413141117,0.03999999898951501
56,5,2,2681.862927939541,0.08000000161700882
56,5,3,2711.4657491648486,0.06999999823165126
56,5,4,2680.9486413141117,0.6649999995715916
56,5,5,2680.9486413141117,0.9300000019720756
56,5,6,2680.9486413141117,2.0750000003317837
57,5,0,2199.9624642563845,0.025000001187436283
57,5,1,2199.9624642563845,0.03999999898951501
57,5,2,2269.5415181019966,0.0850000033096876
57,5,3,2407.195554943318,0.08000000161700882
57,5,4,2328.136791064441,0.6299999986367766
57,5,5,2199.962464256385,1.0499999989406206
57,5,6,2199.962464256385,3.635000000940636
58,5,0,2730.9552792050986,0.02000000313273631
58,5,1,2730.9552792050968,0.03999999898951501
58,5,2,2732.108562984159,0.1050000028044451
58,5,3,3018.246094710042,0.07000000186963007
58,5,4,2730.955279205099,0.6749999993189704
58,5,5,2730.9552792050986,4.419999997480772
58,5,6,2730.9552792050986,1.8149999996239785
59,5,0,2618.2579618544646,0.024999997549457476
59,5,1,2618.257961854465,0.03999999898951501
59,5,2,2618.2579618544646,0.09000000136438757
59,5,3,3291.834987487885,8.299999997689156
59,5,4,2957.6959317676983,0.4799999987881165
59,5,5,2618.2579618544646,0.8150000030582305
59,5,6,2618.2579618544646,0.9300000019720756
60,5,0,2332.104588672197,0.029999999242136255
60,5,1,2332.1045886721986,0.045000000682193786
60,5,2,2332.104588672197,0.09499999941908754
60,5,3,2633.000370069638,0.15999999959603883
60,5,4,2332.104588672197,0.34500000037951395
60,5,5,2332.104588672197,0.8199999974749517
60,5,6,2332.104588672197,0.9299999983340967
61,5,0,2297.224953516174,0.045000000682193786
61,5,1,2297.224953516175,0.05999999848427251
61,5,2,2383.804192905474,0.08999999772640876
61,5,3,2694.7968968328314,0.2949999980046414
61,5,4,2297.224953516174,0.3550000001268927
61,5,5,2297.2249535161745,0.7900000018707942
61,5,6,2297.2249535161745,0.9200000022246968
62,5,0,2453.1513034646678,0.029999999242136255
62,5,1,2453.1513034646673,0.03999999898951501
62,5,2,2491.6138314013297,0.08999999772640876
62,5,3,2491.6138314013297,0.07499999992433004
62,5,4,2491.1872173833076,0.3099999994446989
62,5,5,2453.1513034646678,2.055000000837026
62,5,6,2453.1513034646678,3.925000000890577
63,5,0,2237.420138769662,0.029999999242136255
63,5,1,2237.420138769663,0.035000000934815034
63,5,2,2237.4201387696626,0.08499999967170879
63,5,3,2580.3010347880713,0.07499999992433004
63,5,4,2237.420138769662,0.5849999979545828
63,5,5,2237.420138769662,0.8950000010372605
63,5,6,2237.420138769662,1.8200000013166573
64,5,0,2431.746823668403,0.035000000934815034
64,5,1,2431.7468236684026,0.040000002627493814
64,5,2,2431.746823668403,0.09499999941908754
64,5,3,2830.733869333897,0.07499999992433004
64,5,4,2431.746823668403,0.3350000006321352
64,5,5,2431.746823668403,0.7750000004307367
64,5,6,2431.746823668403,1.0899999979301356
65,5,0,1934.7458332130454,0.035000000934815034
65,5,1,1934.7458332130443,0.045000000682193786
65,5,2,1934.7458332130454,0.1049999991664663
65,5,3,2353.2360822350806,0.07999999797903001
65,5,4,1934.7458332130454,0.6700000012642704
65,5,5,1934.7458332130454,1.0849999998754356
65,5,6,1934.7458332130454,1.379999997880077
66,5,0,2081.1523050289097,0.029999999242136255
66,5,1,2081.15230502891,0.03999999898951501
66,5,2,2081.1523050289097,0.08499999967170879
66,5,3,2081.1523050289097,0.07499999992433004
66,5,4,2081.1523050289097,0.34500000037951395
66,5,5,2081.15230502891,1.0000000002037268
66,5,6,2081.15230502891,1.374999999825377
67,5,0,2300.9519404104194,0.029999999242136255
67,5,1,2300.9519404104194,0.045000000682193786
67,5,2,2425.474850743612,0.08499999967170879
67,5,3,2300.9519404104194,0.05999999848427251
67,5,4,2300.9519404104194,0.5899999996472616
67,5,5,2300.9519404104194,0.7350000014412217
67,5,6,2300.9519404104194,3.254999999626307
68,5,0,2066.987328037615,0.029999999242136255
68,5,1,2066.987328037615,0.040000002627493814
68,5,2,2066.987328037615,0.08499999967170879
68,5,3,2066.9873280376155,0.10000000111176632
68,5,4,2066.987328037615,0.3350000006321352
68,5,5,2066.987328037615,0.9250000002793968
68,5,6,2066.987328037615,1.6700000014679972
69,5,0,2654.8434345336536,0.025000001187436283
69,5,1,2654.843434533653,0.045000000682193786
69,5,2,2654.843434533654,0.08999999772640876
69,5,3,2983.6527454370403,0.06000000212225132
69,5,4,2910.3667219036597,0.6199999988893978
69,5,5,2654.843434533654,1.0350000011385418
69,5,6,2654.843434533654,1.7899999984365422
70,5,0,2052.105900097664,0.029999999242136255
70,5,1,2052.105900097663,0.045000000682193786
70,5,2,2159.3898852190696,0.08999999772640876
70,5,3,2552.1755822180558,0.05999999848427251
70,5,4,2052.105900097664,0.3600000018195715
70,5,5,2052.105900097664,0.7949999999254942
70,5,6,2052.105900097664,2.25499999942258
71,5,0,2114.5132913267976,0.029999999242136255
71,5,1,2114.5132913267976,0.045000000682193786
71,5,2,2248.163354142314,0.08499999967170879
71,5,3,2492.97450831771,0.06500000017695129
71,5,4,2248.163354142314,1.2700000006589107
71,5,5,2114.513291326798,0.7949999999254942
71,5,6,2114.513291326798,1.6100000029837247
72,5,0,2051.142915115937,0.025000001187436283
72,5,1,2051.142915115937,0.045000000682193786
72,5,2,2073.2824159741726,0.08499999967170879
72,5,3,2239.2876821434265,0.05500000042957254
72,5,4,2051.1429151159373,0.6250000005820766
72,5,5,2051.142915115937,1.4999999984866008
72,5,6,2051.142915115937,1.9800000009126961
73,5,0,2932.7171141404165,0.024999997549457476
73,5,1,2932.717114140416,0.03999999898951501
73,5,2,2938.8770063281954,0.07999999797903001
73,5,3,3644.7170489798145,0.05999999848427251
73,5,4,2938.8770063281954,0.5249999994703103
73,5,5,2932.717114140417,0.7200000000011642
73,5,6,2932.717114140417,3.134999999019783
74,5,0,2609.7476314489545,0.024999997549457476
74,5,1,2609.747631448955,0.035000000934815034
74,5,2,2940.146757997244,0.09000000136438757
74,5,3,2609.7476314489545,0.06000000212225132
74,5,4,2609.7476314489545,0.3149999974993989
74,5,5,2609.747631448955,0.7850000001781154
74,5,6,2609.747631448955,1.2400000014167745
75,5,0,2339.877566390799,0.029999999242136255
75,5,1,2339.877566390799,0.035000000934815034
75,5,2,2339.877566390799,0.08000000161700882
75,5,3,2339.877566390799,0.05999999848427251
75,5,4,2339.877566390799,0.6849999990663491
75,5,5,2339.877566390799,0.7850000001781154
75,5,6,2339.877566390799,1.0200000033364631
76,5,0,1694.3278010430708,0.025000001187436283
76,5,1,1694.3278010430704,0.040000002627493814
76,5,2,1694.327801043071,0.11000000085914508
76,5,3,1730.334637153242,0.15499999790336005
76,5,4,1730.334637153242,0.3099999994446989
76,5,5,1694.327801043071,0.8300000008603092
76,5,6,1694.327801043071,2.290000000357395
77,5,0,2716.9257362643784,0.029999999242136255
77,5,1,2716.9257362643784,0.03999999898951501
77,5,2,3050.891371756254,0.0850000033096876
77,5,3,2716.9257362643784,0.05499999679159373
77,5,4,2716.925736264379,0.3150000011373777
77,5,5,2716.925736264379,1.4349999983096495
77,5,6,2716.9257362643784,1.5099999982339796
78,5,0,2248.114013406429,0.029999999242136255
78,5,1,2248.11401340643,0.045000000682193786
78,5,2,2248.11401340643,0.09000000136438757
78,5,3,2303.9502840236555,0.05500000042957254
78,5,4,2248.11401340643,0.8249999991676304
78,5,5,2248.1140134064294,1.5600000006088521
78,5,6,2248.1140134064294,3.0399999996006954
79,5,0,2187.623064908436,0.029999999242136255
79,5,1,2187.623064908435,0.04499999704421498
79,5,2,2281.302441564126,0.09000000136438757
79,5,3,2611.475588156659,0.05999999848427251
79,5,4,2281.302441564126,0.5799999998998828
79,5,5,2187.623064908436,0.7800000021234155
79,5,6,2187.623064908436,0.844999998662388
80,5,0,2757.2067013470764,0.019999999494757503
80,5,1,2757.206701347076,0.03999999898951501
80,5,2,2834.07842880484,0.08499999967170879
80,5,3,2834.07842880484,0.04999999873689376
80,5,4,2834.07842880484,0.2749999985098839
80,5,5,2757.2067013470764,0.954999999521533
80,5,6,2757.2067013470764,1.370000001770677
81,5,0,1913.5628207987536,0.030000002880115062
81,5,1,1913.5628207987538,0.03999999898951501
81,5,2,1913.5628207987538,0.08000000161700882
81,5,3,1928.2596392501664,0.05500000042957254
81,5,4,1928.2596392501666,0.3149999974993989
81,5,5,1913.5628207987538,0.8300000008603092
81,5,6,1913.5628207987538,2.6199999992968515
82,5,0,1238.2206129409374,0.030000002880115062
82,5,1,1238.220612940937,0.03999999898951501
82,5,2,1238.2206129409374,0.08499999967170879
82,5,3,1238.2206129409374,0.06000000212225132
82,5,4,1238.2206129409374,0.2749999985098839
82,5,5,1238.2206129409374,1.4400000000023283
82,5,6,1238.2206129409374,1.4799999989918433
83,5,0,2255.898172240389,0.029999999242136255
83,5,1,2255.8981722403905,0.045000000682193786
83,5,2,2255.898172240389,0.09499999941908754
83,5,3,2379.2401325562996,0.06500000017695129
83,5,4,2255.898172240389,0.6199999988893978
83,5,5,2255.898172240389,0.7850000001781154
83,5,6,2255.898172240389,2.094999999826541
84,5,0,2103.5170015727717,0.029999999242136255
84,5,1,2103.5170015727713,0.03999999898951501
84,5,2,2150.86705071834,0.08499999967170879
84,5,3,2103.517001572772,0.05999999848427251
84,5,4,2115.084289008469,0.6300000022747554
84,5,5,2103.517001572772,0.7750000004307367
